Name,TeamAbbreviation,GamesPlayed,Minutes,ShotQualityAvg,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimPctBlocked,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShortMidRangePctBlocked,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangePctBlocked,Corner3FGM,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Corner3PctBlocked,Arc3FGM,Arc3FGA,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,Arc3PctBlocked,NonHeaveArc3FGM,NonHeaveArc3FGA,NonHeaveArc3Accuracy,HeaveAttempts,HeaveMakes
Terrence Ross,PHX,172,4125,0.4885891277641278,0.5724770642201835,11.920141342756182,25.808142493638677,99,150,0.091743119,0.66,0.7388059701492538,0.5353535353535354,0.10666666666666667,142,310,0.18960244648318042,0.45806451612903226,0.5,0.49295774647887325,0.083870968,172,389,0.2379204892966361,0.442159383,0.45144356955380577,0.5697674418604651,0.020565553,52,138,0.08440367,0.37681159420289856,0.38235294117647056,1,0.014492753623188406,209,648,0.3963302752293578,0.32253086419753085,0.33069620253164556,0.7942583732057417,0.024691358024691357,209,643,0.3250388802488336,5,0
Xavier Tillman Sr.,BOS,242,4080,0.5473433718861209,0.6459627329192547,4.868736141906874,24.712888888888887,335,503,0.44631765749778174,0.6660039761431411,0.7665903890160183,0.7194029850746269,0.1312127236580517,178,372,0.3300798580301686,0.478494624,0.5235294117647059,0.8202247191011236,0.086021505,9,27,0.023957409050576754,0.3333333333333333,0.3333333333333333,0.7777777777777778,0,29,116,0.10292812777284827,0.25,0.25,1,0,30,109,0.096716948,0.27522935779816515,0.27522935779816515,0.9666666666666667,0,30,107,0.2803738317757009,2,0
Cam Reddish,LAL,180,4075,0.5486011961722488,0.7647058823529411,5.885096870342771,24.999488926746164,222,375,0.29809220985691576,0.592,0.6747720364741642,0.6486486486486487,0.12266666666666666,73,206,0.16375198728139906,0.35436893203883496,0.40782122905027934,0.6438356164383562,0.13106796116504854,25,90,0.07154213,0.2777777777777778,0.2840909090909091,0.44,0.022222222222222223,85,224,0.178060413,0.3794642857142857,0.38990825688073394,0.9882352941176471,0.026785714285714284,106,363,0.28855325914149443,0.29201101928374656,0.29608938547486036,0.8301886792452831,0.013774104683195593,106,359,0.29526462395543174,4,0
Andrew Nembhard,IND,154,4043,0.5130809734513275,0.5868167202572347,8.345108005082592,25.74004376367615,190,273,0.21945337620578778,0.6959706959706959,0.7661290322580645,0.5,0.091575092,160,365,0.2934083601286174,0.4383561643835616,0.4624277456647399,0.35625,0.052054794520547946,68,149,0.1197749196141479,0.4563758389261745,0.4594594594594595,0.2647058823529412,0.006711409,58,134,0.10771704180064309,0.43283582089552236,0.44274809160305345,0.9827586206896551,0.022388059701492536,102,323,0.2596463022508039,0.3157894736842105,0.3177570093457944,0.8823529411764706,0.00619195,102,322,0.3167701863354037,1,0
Jaxson Hayes,LAL,258,4040,0.5915203365384616,0.7569377990430622,3.2110992529348987,26.07407407407407,511,683,0.6535885167464115,0.7481698389458272,0.7984375,0.7847358121330724,0.06295754,111,229,0.21913875598086124,0.4847161572052402,0.5336538461538461,0.7477477477477478,0.091703057,7,25,0.023923444976076555,0.28,0.28,0.8571428571428571,0,9,37,0.035406699,0.24324324324324326,0.24324324324324326,0.8888888888888888,0,20,71,0.067942584,0.28169014084507044,0.28169014084507044,1,0,19,65,0.2923076923076923,5,1
Jalen Duren,DET,151,4000,0.5586825645756458,0.724169742,3.3362708719851577,27.21666666666667,568,779,0.7186346863468634,0.7291399229781772,0.7910863509749304,0.6584507042253521,0.07830552,117,280,0.25830258302583026,0.41785714285714287,0.47950819672131145,0.7264957264957265,0.12857142857142856,5,19,0.017527675276752766,0.2631578947368421,0.2631578947368421,0.4,0,0,1,0.000922509,0,0,0,0,0,5,0.004612546,0,0,0,0,0,5,0,0,0
Jeremy Sochan,SAS,141,3958,0.5527321675900277,0.6843191196698762,5.018249534450652,25.795789473684213,384,615,0.4229711141678129,0.624390244,0.7045871559633028,0.6380208333333334,0.11382113821138211,135,376,0.2585969738651995,0.35904255319148937,0.4090909090909091,0.5111111111111111,0.12234042553191489,27,83,0.057083906464924346,0.3253012048192771,0.3375,0.7407407407407407,0.036144578,31,119,0.081843191,0.2605042016806723,0.2627118644067797,1,0.008403361,76,261,0.17950481430536452,0.29118773946360155,0.2992125984251969,0.9868421052631579,0.026819923,76,251,0.30278884462151395,10,0
Daniel Theis,NOP,196,3944,0.5467742794759826,0.7147826086956521,5.357269279393174,25.59442896935933,335,463,0.4026086956521739,0.7235421166306696,0.8091787439613527,0.7611940298507462,0.10583153347732181,116,233,0.2026086956521739,0.4978540772532189,0.5420560747663551,0.9137931034482759,0.081545064,39,95,0.082608696,0.4105263157894737,0.4105263157894737,0.9487179487179487,0,27,93,0.080869565,0.2903225806451613,0.29347826086956524,0.9629629629629629,0.010752688172043012,87,266,0.23130434782608697,0.32706766917293234,0.3283018867924528,1,0.003759398,87,262,0.3320610687022901,4,0
Montrezl Harrell,PHI,197,3902,0.5547712343864805,0.7044623262618873,3.977511244377811,29.89090909090909,679,930,0.6803218727139722,0.7301075268817204,0.7997644287396938,0.6656848306332842,0.087096774,155,331,0.2421360643745428,0.46827794561933533,0.4952076677316294,0.5290322580645161,0.054380664652567974,20,73,0.053401609363569864,0.273972603,0.273972603,0.3,0,1,4,0.002926116,0.25,0.25,1,0,3,29,0.021214338,0.10344827586206896,0.10344827586206896,1,0,2,23,0.086956522,5,1
Jalen Johnson,ATL,171,3887,0.5716394699646643,0.7046413502109705,4.748151848151847,25.31828978622328,404,581,0.4085794655414909,0.6953528399311532,0.7579737335834896,0.6856435643564357,0.082616179,157,367,0.2580872011251758,0.42779291553133514,0.4937106918238994,0.6178343949044586,0.1335149863760218,18,53,0.037271449,0.33962264150943394,0.34615384615384615,0.7222222222222222,0.018867924528301886,43,144,0.10126582278481013,0.2986111111111111,0.3049645390070922,1,0.020833333333333332,98,277,0.19479606188466947,0.35379061371841153,0.35507246376811596,0.9591836734693877,0.003610108,98,272,0.3602941176470588,5,0
Damion Lee,PHX,198,3879,0.5210314119749776,0.7284060552092609,8.236213991769548,25.176923076923078,130,181,0.1611754229741763,0.7182320441988951,0.7471264367816092,0.7076923076923077,0.038674033,87,207,0.18432769367764915,0.42028985507246375,0.4461538461538462,0.8045977011494253,0.057971014492753624,33,98,0.087266251,0.336734694,0.3548387096774194,0.7878787878787878,0.051020408,104,246,0.21905609973285842,0.42276422764227645,0.4297520661157025,0.9615384615384616,0.016260162601626018,147,391,0.3481745325022262,0.37595907928388744,0.3769230769230769,0.9931972789115646,0.002557545,147,388,0.3788659793814433,3,0
Robert Williams III,POR,161,3863,0.5857597902097902,0.7953488372093023,2.8916861826697886,39.5,542,678,0.7883720930232558,0.799410029,0.8212121212121212,0.6974169741697417,0.026548673,75,145,0.1686046511627907,0.5172413793103449,0.5952380952380952,0.7466666666666667,0.1310344827586207,10,31,0.036046512,0.3225806451612903,0.3225806451612903,0.6,0,1,3,0.003488372,0.3333333333333333,0.3333333333333333,1,0,0,3,0.003488372,0,0,0,0,0,1,0,2,0
Tre Mann,CHA,181,3857,0.5077139691714836,0.6628352490421456,7.437837837837838,26.297202797202797,179,323,0.2062579821200511,0.5541795665634675,0.6151202749140894,0.2849162011173184,0.099071207,161,393,0.2509578544061303,0.40966921119592875,0.45738636363636365,0.20496894409937888,0.10432569974554708,53,135,0.086206897,0.3925925925925926,0.4015151515151515,0.22641509433962265,0.022222222222222223,52,119,0.075989783,0.4369747899159664,0.4406779661016949,0.9423076923076923,0.008403361,198,596,0.38058748403575987,0.33221476510067116,0.3333333333333333,0.5757575757575758,0.003355705,198,590,0.33559322033898303,6,0
Chuma Okeke,ORL,189,3831,0.5224210549645391,0.7775816416593115,7.532671081677704,25.534264705882357,128,201,0.17740511915269197,0.6368159203980099,0.6918918918918919,0.546875,0.07960199,56,154,0.13592233009708737,0.36363636363636365,0.40875912408759124,0.30357142857142855,0.11038961038961038,34,98,0.086496028,0.3469387755102041,0.35051546391752575,0.6764705882352942,0.010204082,62,160,0.1412180052956752,0.3875,0.389937107,0.9516129032258065,0.00625,154,520,0.4589585172109444,0.29615384615384616,0.29615384615384616,0.9675324675324676,0,154,516,0.29844961240310075,4,0
Zach Collins,SAS,184,3809,0.52427493,0.6411516853932584,5.536113837095192,25.742716049382715,340,508,0.35674157303370785,0.6692913385826772,0.753880266,0.6735294117647059,0.11220472440944881,180,401,0.2816011235955056,0.4488778054862843,0.5,0.6388888888888888,0.10224438902743142,49,110,0.077247191,0.44545454545454544,0.4537037037037037,0.7755102040816326,0.018181818,13,42,0.029494382,0.30952380952380953,0.30952380952380953,1,0,126,363,0.25491573033707865,0.34710743801652894,0.34710743801652894,1,0,126,362,0.34806629834254144,1,0
Oshae Brissett,BOS,208,3796,0.5594812,0.858281665,3.660099337748344,25.345714285714287,254,444,0.3932683790965456,0.5720720720720721,0.6334164588528678,0.7007874015748031,0.096846847,33,128,0.1133746678476528,0.2578125,0.3173076923076923,0.5757575757575758,0.1875,6,32,0.028343667,0.1875,0.1875,0.8333333333333334,0,62,176,0.15589016829052257,0.3522727272727273,0.3522727272727273,0.967741935,0,117,349,0.3091231178033658,0.335243553,0.335243553,0.9658119658119658,0,117,346,0.33815028901734107,3,0
Richaun Holmes,WAS,191,3778,0.529965313,0.5405887600356825,5.534126258005489,27.071428571428577,421,578,0.5156110615521855,0.7283737024221453,0.7958412098298677,0.7030878859857482,0.084775087,240,441,0.39339875111507583,0.544217687,0.5727923627684964,0.8916666666666667,0.049886621315192746,35,74,0.066012489,0.47297297297297297,0.49295774647887325,1,0.040540541,3,8,0.007136485,0.375,0.375,1,0,7,20,0.017841213,0.35,0.3888888888888889,1,0.1,7,19,0.3684210526315789,1,0
Ben Simmons,BKN,133,3767,0.5464518134715026,0.6180124223602484,3.989203354297694,27.166666666666668,394,585,0.6055900621118012,0.6735042735042736,0.7229357798165138,0.5076142131979695,0.068376068,143,357,0.3695652173913043,0.4005602240896359,0.4230769230769231,0.43356643356643354,0.053221289,6,12,0.012422360248447204,0.5,0.5,0.16666666666666666,0,1,3,0.00310559,0.3333333333333333,0.3333333333333333,1,0,2,9,0.00931677,0.2222222222222222,0.2222222222222222,1,0,2,9,0.2222222222222222,0,0
Theo Maledon,PHX,177,3753,0.5064625902165196,0.6804780876494024,6.664317841079461,25.972789115646258,126,266,0.21195219123505976,0.47368421052631576,0.5294117647058824,0.38095238095238093,0.10526315789473684,132,330,0.26294820717131473,0.4,0.4489795918367347,0.32575757575757575,0.10909090909090909,27,71,0.056573705,0.38028169014084506,0.38028169014084506,0.5925925925925926,0,24,85,0.067729084,0.2823529411764706,0.2823529411764706,1,0,158,503,0.400796813,0.31411530815109345,0.3147410358565737,0.7848101265822784,0.001988072,158,495,0.3191919191919192,8,0
Thaddeus Young,PHX,207,3732,0.5277861538461538,0.6201612903225806,4.122784810126582,25.16268656716418,420,635,0.5120967741935484,0.6614173228346457,0.717948718,0.5547619047619048,0.078740157,219,438,0.3532258064516129,0.5,0.5341463414634147,0.6164383561643836,0.063926941,9,33,0.026612903,0.2727272727272727,0.2727272727272727,0.4444444444444444,0,27,80,0.064516129,0.3375,0.3375,1,0,9,54,0.043548387096774194,0.16666666666666666,0.16666666666666666,1,0,9,50,0.18,4,0
Jalen Smith,CHI,229,3730,0.5527171787709498,0.7804878048780488,4.541760722,25.477413479052824,418,571,0.3979094076655052,0.7320490367775832,0.7871939736346516,0.6818181818181818,0.070052539,105,237,0.1651567944250871,0.4430379746835443,0.49528301886792453,0.7523809523809524,0.10548523206751055,26,78,0.054355401,0.3333333333333333,0.33766233766233766,0.9230769230769231,0.012820513,44,140,0.097560976,0.3142857142857143,0.31654676258992803,1,0.007142857,142,409,0.2850174216027875,0.3471882640586797,0.3480392156862745,1,0.002444988,141,406,0.3472906403940887,2,1
Walker Kessler,UTA,155,3691,0.5810760894495413,0.8474770642201835,2.4172941176470593,23.404545454545453,545,717,0.8222477064220184,0.7601115760111576,0.8183183183183184,0.6752293577981652,0.071129707,54,124,0.14220183486238533,0.43548387096774194,0.5454545454545454,0.8703703703703703,0.20161290322580644,2,9,0.010321100917431193,0.2222222222222222,0.2857142857142857,1,0.2222222222222222,5,21,0.024082569,0.23809523809523808,0.23809523809523808,1,0,0,1,0.001146789,0,0,0,0,0,1,0,0,0
Nick Richards,CHA,209,3647,0.5965615839243499,0.793144208,2.7888361045130643,25.5,485,667,0.7884160756501182,0.7271364317841079,0.8096828046744574,0.6659793814432989,0.10194902548725637,66,159,0.1879432624113475,0.41509433962264153,0.4852941176470588,0.7272727272727273,0.14465408805031446,5,16,0.018912529550827423,0.3125,0.3125,1,0,0,1,0.001182033,0,0,0,0,1,3,0.003546099,0.3333333333333333,0.3333333333333333,1,0,1,3,0.3333333333333333,0,0
Sam Hauser,BOS,205,3631,0.5434971880492092,0.9301310043668122,5.8951086956521745,25.75629552549428,75,104,0.090829694,0.7211538461538461,0.7894736842105263,0.72,0.086538462,24,52,0.045414847161572056,0.46153846153846156,0.5333333333333333,0.7916666666666666,0.1346153846153846,16,28,0.024454148,0.5714285714285714,0.5714285714285714,0.875,0,131,286,0.2497816593886463,0.458041958,0.45964912280701753,1,0.003496503,268,675,0.5895196506550219,0.397037037,0.39821693907875183,0.9626865671641791,0.002962963,268,670,0.4,5,0
Christian Braun,DEN,180,3610,0.5668376132930513,0.7869346733668342,4.201772525849336,25.111949685534594,298,465,0.46733668341708545,0.6408602150537634,0.7339901477832512,0.7483221476510067,0.12688172043010754,60,175,0.17587939698492464,0.34285714285714286,0.4,0.48333333333333334,0.14285714285714285,12,37,0.03718593,0.32432432432432434,0.32432432432432434,0.75,0,43,121,0.12160804020100502,0.35537190082644626,0.35537190082644626,1,0,79,197,0.19798994974874373,0.4010152284263959,0.40512820512820513,0.9240506329113924,0.010152284,79,195,0.40512820512820513,2,0
Ochai Agbaji,TOR,161,3590,0.5667345401174169,0.836914063,3.977189409368636,24.746341463414634,206,324,0.31640625,0.6358024691358025,0.712802768,0.7427184466019418,0.10802469135802469,50,148,0.14453125,0.33783783783783783,0.42735042735042733,0.8,0.20945945945945946,8,19,0.018554688,0.42105263157894735,0.47058823529411764,0.75,0.10526315789473684,114,257,0.250976563,0.44357976653696496,0.4505928853754941,0.9736842105263158,0.015564202,73,276,0.26953125,0.2644927536231884,0.26838235294117646,0.9863013698630136,0.014492753623188406,73,274,0.2664233576642336,2,0
Danilo Gallinari,MIL,166,3523,0.497089274,0.6378763866877971,11.003703703703703,26.07145085803432,110,164,0.12995245641838352,0.6707317073170732,0.7692307692307693,0.6454545454545455,0.12804878048780488,97,222,0.17591125198098256,0.4369369369369369,0.45754716981132076,0.38144329896907214,0.045045045,96,235,0.1862123613312203,0.4085106382978723,0.42105263157894735,0.4375,0.029787234042553193,32,75,0.059429477020602216,0.4266666666666667,0.43243243243243246,0.96875,0.013333333333333334,213,566,0.44849445324881143,0.3763250883392226,0.3776595744680851,0.9107981220657277,0.003533569,212,561,0.3778966131907308,4,1
Bismack Biyombo,OKC,202,3520,0.5516765883977901,0.6229281767955801,3.6634854771784235,24,314,450,0.6215469613259669,0.6977777777777778,0.7639902676399026,0.802547771,0.086666667,107,269,0.3715469613259669,0.39776951672862454,0.4331983805668016,0.8411214953271028,0.081784387,0,4,0.005524862,0,0,0,0,0,1,0.001381215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dennis Smith Jr.,BKN,170,3507,0.5262878801431127,0.6672597864768683,6.321489621489622,25.55704918032787,269,445,0.3959074733096085,0.604494382,0.6968911917098446,0.43866171003717475,0.13258426966292136,77,231,0.20551601423487545,0.3333333333333333,0.38308457711442784,0.2597402597402597,0.12987012987012986,43,143,0.12722419928825623,0.3006993006993007,0.3028169014084507,0.27906976744186046,0.006993007,26,77,0.068505338,0.33766233766233766,0.33766233766233766,0.9230769230769231,0,55,228,0.20284697508896798,0.2412280701754386,0.24444444444444444,0.7272727272727273,0.013157894736842105,55,225,0.24444444444444444,3,0
Hamidou Diallo,WAS,168,3496,0.5172583028529627,0.6081573197378004,5.889634664401019,25.602040816326532,422,639,0.4654042243262928,0.6604068857589984,0.7068676716917923,0.5450236966824644,0.0657277,166,384,0.27967953386744354,0.4322916666666667,0.4702549575070821,0.4879518072289157,0.080729167,57,154,0.11216314639475601,0.37012987012987014,0.38,0.5614035087719298,0.025974025974025976,24,85,0.061908230152949745,0.2823529411764706,0.2823529411764706,1,0,32,111,0.080844865,0.2882882882882883,0.2882882882882883,0.90625,0,31,106,0.29245283018867924,4,1
Carmelo Anthony,LAL,138,3483,0.4867297062750334,0.5773333333333334,12.311825192802054,25.338642659279778,85,144,0.096,0.5902777777777778,0.68,0.5294117647058824,0.13194444444444445,125,276,0.184,0.4528985507246377,0.4752851711026616,0.208,0.047101449,154,358,0.23866666666666667,0.4301675977653631,0.4350282485875706,0.42207792207792205,0.011173184,63,147,0.098,0.42857142857142855,0.4315068493150685,0.9523809523809523,0.006802721,219,575,0.38333333333333336,0.3808695652173913,0.3808695652173913,0.8264840182648402,0,219,575,0.3808695652173913,0,0
Eric Bledsoe,LAC,125,3472,0.512625419,0.6552587646076795,7.9963235294117645,25.60830115830116,168,267,0.22287145242070117,0.6292134831460674,0.6857142857142857,0.4523809523809524,0.082397004,108,263,0.21953255425709517,0.41064638783269963,0.4444444444444444,0.35185185185185186,0.076045627,56,150,0.12520868113522537,0.37333333333333335,0.3783783783783784,0.375,0.013333333333333334,36,105,0.087646077,0.34285714285714286,0.34285714285714286,0.9444444444444444,0,136,413,0.34474123539232054,0.32929782082324455,0.3300970873786408,0.8529411764705882,0.002421308,136,409,0.33251833740831294,4,0
Jose Alvarado,NOP,182,3454,0.520386754,0.7314890154597233,6.022809917355373,25.54775641025641,166,275,0.22375915378356387,0.6036363636363636,0.6613545816733067,0.41566265060240964,0.087272727,114,278,0.22620016273393004,0.41007194244604317,0.4730290456431535,0.38596491228070173,0.13309352517985612,17,52,0.042310822,0.3269230769230769,0.3541666666666667,0.29411764705882354,0.076923077,72,172,0.13995117982099267,0.4186046511627907,0.43373493975903615,0.9861111111111112,0.034883721,145,452,0.3677786818551668,0.32079646017699115,0.3236607142857143,0.8413793103448276,0.008849558,145,447,0.3243847874720358,5,0
Danny Green,PHI,144,3445,0.5525770833333333,0.8841530054644808,7.683908046,24.91403508771929,35,68,0.07431694,0.5147058823529411,0.603448276,0.7428571428571429,0.14705882352941177,27,72,0.078688525,0.375,0.38571428571428573,0.6666666666666666,0.027777777777777776,16,34,0.03715847,0.47058823529411764,0.47058823529411764,0.8125,0,154,361,0.3945355191256831,0.4265927977839335,0.4350282485875706,0.961038961,0.019390581717451522,140,380,0.41530054644808745,0.3684210526315789,0.37333333333333335,0.8857142857142857,0.013157894736842105,140,377,0.3713527851458886,3,0
Davis Bertans,CHA,201,3436,0.531902949,0.9433304272013949,6.520945945945945,26.523023023023022,53,83,0.072362685,0.6385542168674698,0.726027397,0.9056603773584906,0.12048192771084337,12,36,0.031386225,0.3333333333333333,0.375,0.6666666666666666,0.1111111111111111,11,29,0.025283347863993024,0.3793103448275862,0.39285714285714285,0.8181818181818182,0.034482758620689655,87,198,0.17262423714036618,0.4393939393939394,0.44387755102040816,0.9540229885057471,0.010101010101010102,290,801,0.6983435047951178,0.3620474406991261,0.3634085213032581,0.9793103448275862,0.003745318,290,795,0.36477987421383645,6,0
Aleksej Pokusevski,CHA,168,3429,0.5203386363636363,0.7025931928687196,6.676900149031297,25.62948490230906,191,304,0.24635332252836303,0.6282894736842105,0.6631944444444444,0.5497382198952879,0.052631579,87,257,0.20826580226904376,0.33852140077821014,0.3799126637554585,0.5747126436781609,0.10894941634241245,33,110,0.089141005,0.3,0.30275229357798167,0.45454545454545453,0.009090909,43,136,0.11021069692058347,0.3161764705882353,0.31851851851851853,1,0.007352941,128,427,0.3460291734197731,0.2997658079625293,0.2997658079625293,0.9296875,0,128,425,0.30117647058823527,2,0
Ziaire Williams,BKN,171,3403,0.5614542210617928,0.7778738115816768,6.241918294849023,25.036195286195287,213,306,0.2644770959377701,0.696078431,0.7888888888888889,0.7136150234741784,0.11764705882352941,57,161,0.13915298184961106,0.35403726708074534,0.41911764705882354,0.7192982456140351,0.15527950310559005,42,96,0.082973207,0.4375,0.44680851063829785,0.8095238095238095,0.020833333333333332,89,276,0.23854796888504753,0.322463768,0.326007326,0.9775280898876404,0.010869565217391304,88,318,0.2748487467588591,0.27672955974842767,0.277602524,0.8863636363636364,0.003144654,87,310,0.2806451612903226,7,1
Malaki Branham,SAS,159,3377,0.5217022097378277,0.6374531835205992,7.927367055771725,25.253546099290777,190,287,0.2149812734082397,0.662020906,0.7509881422924901,0.631578947,0.11846689895470383,137,322,0.24119850187265918,0.4254658385093168,0.48928571428571427,0.44525547445255476,0.13043478260869565,69,162,0.12134831460674157,0.42592592592592593,0.4339622641509434,0.6376811594202898,0.018518518518518517,51,134,0.10037453183520599,0.3805970149253731,0.38636363636363635,0.9803921568627451,0.014925373134328358,136,430,0.32209737827715357,0.31627906976744186,0.3222748815165877,0.9338235294117647,0.018604651162790697,136,430,0.31627906976744186,0,0
Jaylen Nowell,NOP,190,3367,0.5192883189940436,0.6371391076115486,6.992116630669547,25.735618729096988,219,373,0.244750656,0.5871313672922251,0.6517857142857143,0.502283105,0.09919571,208,427,0.28018372703412076,0.48711943793911006,0.5279187817258884,0.42788461538461536,0.077283372,57,126,0.082677165,0.4523809523809524,0.456,0.3333333333333333,0.007936508,43,116,0.076115486,0.3706896551724138,0.37719298245614036,1,0.017241379310344827,151,482,0.31627296587926507,0.3132780082987552,0.3145833333333333,0.7152317880794702,0.004149378,151,472,0.3199152542372881,10,0
Wesley Matthews,ATL,195,3365,0.5422535665294925,0.8930041152263375,5.751648351648352,25.17404021937843,64,104,0.14266117969821673,0.6153846153846154,0.6464646464646465,0.765625,0.048076923,21,61,0.083676269,0.3442622950819672,0.4117647058823529,0.5714285714285714,0.16393442622950818,1,17,0.023319615912208505,0.058823529411764705,0.0625,0,0.058823529411764705,64,200,0.27434842249657065,0.32,0.32323232323232326,1,0.01,118,347,0.47599451303155005,0.3400576368876081,0.3430232558139535,0.9576271186440678,0.008645533,118,347,0.3400576368876081,0,0
Jordan Nwora,TOR,206,3358,0.5343400149588632,0.7293064876957495,7.066619718309858,25.685895404120444,207,347,0.2587621178225205,0.5965417867435159,0.6877076411960132,0.6280193236714976,0.13256484149855907,92,223,0.1662938105891126,0.4125560538116592,0.46938775510204084,0.5434782608695652,0.1210762331838565,44,140,0.10439970171513796,0.3142857142857143,0.3188405797101449,0.38636363636363635,0.014285714285714285,68,186,0.13870246085011187,0.3655913978494624,0.3695652173913043,0.9558823529411765,0.010752688172043012,169,445,0.33184190902311705,0.3797752808988764,0.3840909090909091,0.7633136094674556,0.011235955056179775,169,441,0.3832199546485261,4,0
Austin Rivers,MIN,155,3341,0.5370266209476309,0.8532338308457711,4.463122924,24.83916500994036,121,183,0.22761194029850745,0.6612021857923497,0.75625,0.3884297520661157,0.12568306010928962,40,106,0.1318407960199005,0.37735849056603776,0.4444444444444444,0.375,0.1509433962264151,3,12,0.014925373134328358,0.25,0.2727272727272727,0,0.083333333,96,229,0.2848258706467662,0.4192139737991266,0.4192139737991266,0.875,0,81,274,0.3407960199004975,0.2956204379562044,0.2956204379562044,0.7901234567901234,0,81,272,0.2977941176470588,2,0
Shaedon Sharpe,POR,128,3326,0.5451188888888888,0.7360793287566743,6.971695594125501,25.86743772241993,257,403,0.30739893211289093,0.6377171215880894,0.7158774373259053,0.5408560311284046,0.10918114143920596,58,172,0.13119755911517925,0.3372093023255814,0.3918918918918919,0.3793103448275862,0.13953488372093023,76,174,0.13272311212814644,0.4367816091954023,0.44970414201183434,0.4473684210526316,0.028735632183908046,55,150,0.11441647597254005,0.36666666666666664,0.36666666666666664,0.9636363636363636,0,135,412,0.3142639206712433,0.3276699029126214,0.33251231527093594,0.7481481481481481,0.014563106796116505,135,406,0.33251231527093594,6,0
Keita Bates-Diop,BKN,209,3318,0.549198023,0.7533818938605619,4.034955752212389,24.71872791519435,292,441,0.4588969823100936,0.6621315192743764,0.739240506,0.660958904,0.10430839002267574,80,217,0.22580645161290322,0.3686635944700461,0.43956043956043955,0.7375,0.16129032258064516,3,20,0.020811655,0.15,0.16666666666666666,1,0.1,47,140,0.14568158168574402,0.3357142857142857,0.34558823529411764,1,0.028571429,52,143,0.14880332986472425,0.36363636363636365,0.36363636363636365,0.9423076923076923,0,52,143,0.36363636363636365,0,0
Chimezie Metu,DET,213,3315,0.545378506,0.6883593033913841,5.504347826086956,25.091830985915493,292,396,0.3629697525206233,0.7373737373737373,0.8044077134986226,0.79109589,0.083333333,119,269,0.2465627864344638,0.4423791821561338,0.5,0.680672269,0.11524163568773234,28,71,0.06507791,0.39436619718309857,0.4,0.6071428571428571,0.014084507042253521,31,96,0.087992667,0.3229166666666667,0.3263157894736842,0.967741935,0.010416666666666666,76,259,0.2373968835930339,0.29343629343629346,0.29457364341085274,0.9473684210526315,0.003861004,76,259,0.29343629343629346,0,0
Ricky Rubio,CLE,135,3308,0.5204486162361623,0.6642134314627415,7.881037277147488,25.035319148936168,122,252,0.23183072677092917,0.48412698412698413,0.5570776255707762,0.3524590163934426,0.13095238095238096,92,231,0.2125114995400184,0.39826839826839827,0.4444444444444444,0.29347826086956524,0.1038961038961039,43,134,0.12327506899724011,0.3208955223880597,0.3359375,0.4186046511627907,0.044776119,57,167,0.15363385464581417,0.3413173652694611,0.3433734939759036,0.9122807017543859,0.005988024,89,303,0.27874885004599814,0.29372937293729373,0.2996632996632997,0.7752808988764045,0.019801980198019802,89,300,0.2966666666666667,3,0
Jordan McLaughlin,SAC,232,3302,0.5466540951122854,0.7818181818181819,4.651485148514851,25.452185792349727,131,236,0.3064935064935065,0.5550847457627118,0.6683673469387755,0.5648854961832062,0.1694915254237288,59,150,0.19480519480519481,0.3933333333333333,0.427536232,0.423728814,0.08,9,18,0.023376623376623377,0.5,0.5294117647058824,0.4444444444444444,0.055555556,53,131,0.17012987012987013,0.40458015267175573,0.40458015267175573,0.9622641509433962,0,81,235,0.3051948051948052,0.3446808510638298,0.34615384615384615,0.8271604938271605,0.004255319,80,224,0.35714285714285715,10,1
Raul Neto,CLE,182,3280,0.5067041289023162,0.6012024048096193,6.4745535714285705,26.20122699386503,168,274,0.2745490981963928,0.6131386861313869,0.6942148760330579,0.44047619047619047,0.11678832116788321,157,334,0.3346693386773547,0.47005988023952094,0.5097402597402597,0.3503184713375796,0.077844311,34,64,0.064128257,0.53125,0.5396825396825397,0.23529411764705882,0.015625,26,73,0.073146293,0.3561643835616438,0.3611111111111111,1,0.01369863,85,253,0.2535070140280561,0.3359683794466403,0.3359683794466403,0.8117647058823529,0,85,248,0.34274193548387094,5,0
