Name,TeamAbbreviation,GamesPlayed,Minutes,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,Usage
Alperen Sengun,HOU,234,6449,13230,3577,1300,2349,0.5534269902085994,90,321,0.2803738317757009,0.28846153846153844,707,1366,1234,267,3,0.5253846153846153,0.5933970460469157,0.9888888888888889,0.12022471910112359,0.5175490792934986,0.5374531835205992,0.5764023210831721,298,213,0.090676884,3,0.009345794,24.055050704596336
Mason Plumlee,PHX,276,6416,13185,2260,894,1393,0.6417803302225413,0,15,0,0,472,1274,514,0,0,0.7125279642058165,0.8403693931398417,0,0.010653409,0.5816179231863442,0.6349431818181818,0.6398640996602492,272,131,0.094041637,0,0,14.412595882115461
Nic Claxton,BKN,244,6409,12790,2600,1123,1683,0.667260844,3,15,0.2,0.2,345,1664,582,9,0,0.7408726625111309,0.8712041884816754,1,0.008833922,0.5985848939929329,0.6640164899882215,0.6588950836289914,336,105,0.062388591800356503,1,0.066666667,15.729152018000281
Kevon Looney,GSW,320,6394,13056,1771,743,1251,0.5939248601119105,4,20,0.2,0.21052631578947367,273,998,488,12,0,0.6716016150740243,0.8831858407079646,1,0.015735641227380016,0.5409520472440945,0.5892997639653816,0.6015625,356,115,0.091926459,0,0,11.276937491634321
Naz Reid,MIN,319,6345,13169,3584,956,1627,0.5875845113706207,403,1082,0.3724584103512015,0.37349397590361444,463,1220,692,1203,6,0.6380753138075314,0.7393939393939394,0.9950372208436724,0.3994093761535622,0.5453471708579882,0.5760428202288668,0.6010406176569318,262,168,0.10325752919483712,5,0.004621072,22.83908670834466
Patrick Williams,CHI,228,6336,12919,2219,561,1136,0.49383802816901406,271,663,0.40874811463046756,0.4078549848942598,284,736,386,792,21,0.6559714795008913,0.7244094488188977,0.974169742,0.36853807670928296,0.5442351223581757,0.537798777,0.56639428,106,131,0.1153169014084507,2,0.003016591,15.692948940604378
Jusuf Nurkic,PHX,237,6314,12913,2932,1015,1835,0.553133515,106,342,0.30994152046783624,0.31085043988269795,584,1296,734,309,9,0.638423645,0.7605633802816901,0.9716981132075472,0.15709692237023426,0.5558344986200552,0.5392742305925585,0.57265625,326,176,0.095912807,0,0,21.409363579948977
Jamal Murray,DEN,189,6311,12660,3868,954,1888,0.5052966101694916,479,1188,0.4031986531986532,0.4083546462063086,523,640,1268,876,561,0.33542976939203356,0.3451995685005394,0.6096033402922756,0.3862158647594278,0.49572615535889875,0.5437256176853056,0.572263868,54,113,0.059851695,12,0.010101010101010102,26.074498567335244
Collin Sexton,UTA,220,6293,12938,4165,1143,2188,0.5223948811700183,326,851,0.38307873090481787,0.3839811542991755,901,916,1370,717,261,0.4006999125109361,0.41788321167883213,0.7331288343558282,0.28002632444883185,0.5131473970345964,0.5370187561697927,0.5915331807780321,94,298,0.13619744058500913,4,0.004700353,26.94122404960906
Alex Caruso,OKC,252,6276,12710,1850,353,683,0.5168374816983895,300,792,0.3787878787878788,0.38071065989847713,244,354,352,822,78,0.5014164305949008,0.5252225519287834,0.9133333333333333,0.5369491525423729,0.5592266825288921,0.5444067796610169,0.5703269586674892,32,82,0.12005856515373353,5,0.006313131,13.65870786516854
Malcolm Brogdon,WAS,207,6215,12713,3610,880,1765,0.4985835694050991,424,1077,0.393686165,0.3940520446096654,578,486,1274,855,417,0.2761363636363636,0.28689492325855964,0.6721698113207547,0.37895847994370163,0.5202469,0.5334271639690359,0.5709945634793732,66,177,0.10028328611898017,17,0.015784586815227482,24.34279338958232
Josh Richardson,MIA,240,6176,12501,2492,533,1073,0.4967381174277726,369,1018,0.362475442,0.363905325,319,496,570,1026,81,0.4652908067542214,0.4910891089108911,0.926829268,0.4868483978957437,0.5078490882917466,0.5196078431372549,0.5514311270125224,56,55,0.051258155,13,0.012770137524557957,17.837338262476894
Daniel Gafford,DAL,301,6139,12678,2867,1199,1677,0.7149672033392963,0,1,0,0,469,1736,662,0,0,0.7239366138448707,0.9273504273504274,0,0.000595948,0.5803681168057211,0.7145411203814065,0.7291454730417091,526,123,0.073345259,0,0,15.778027220429355
Jeff Green,HOU,284,6122,12468,2485,630,1076,0.5855018587360595,242,690,0.3507246376811594,0.3559822747415066,499,980,280,690,36,0.7777777777777778,0.8085808580858086,0.9504132231404959,0.39071347678369195,0.5417110667427267,0.5622876557191393,0.6093673369298676,48,80,0.074349442,2,0.002898551,16.251619404059305
KJ Martin,PHI,285,6122,12664,2504,821,1296,0.6334876543209876,176,522,0.3371647509578544,0.3384615384615385,334,1234,408,528,0,0.7515225334957369,0.8593314763231198,1,0.2871287128712871,0.5709781387665197,0.5968096809680968,0.61553589,206,152,0.11728395061728394,6,0.011494252873563218,15.610328638497652
Alec Burks,MIA,259,6087,12229,2971,429,1066,0.4024390243902439,497,1236,0.4021035598705502,0.4021035598705502,622,356,502,1104,387,0.4149184149184149,0.43414634146341463,0.7404426559356136,0.5369244135534318,0.5073884832681442,0.5102085143353605,0.5629544584768466,38,83,0.077861163,11,0.008899676,20.56538627535606
Klay Thompson,DAL,198,6055,12661,3796,636,1325,0.48,739,1872,0.39476495726495725,0.39539860888175493,307,898,374,2022,195,0.7059748427672956,0.7253634894991923,0.912043302,0.5855489521426337,0.5086280701754385,0.5456678135752268,0.5657776445909499,34,62,0.046792453,19,0.010149573,25.374904094301456
Christian Wood,LAL,226,6030,12393,3539,940,1616,0.5816831683168316,348,935,0.37219251336898396,0.3727175080558539,615,1212,668,942,102,0.6446808510638298,0.7214285714285714,0.9022988505747126,0.3665229321834575,0.5334602710133542,0.573108585,0.6006791171477079,200,127,0.078589109,1,0.001069519,24.245744758565273
Taurean Prince,MIL,265,6005,12567,2271,397,786,0.5050890585241731,408,1017,0.40117994100294985,0.40476190476190477,253,580,214,1143,81,0.7304785894206549,0.7571801566579635,0.9338235294117647,0.5640599001663894,0.5401600167410714,0.5596228508042151,0.5859213250517599,28,75,0.095419847,5,0.004916421,15.79968386262394
De'Anthony Melton,GSW,246,5996,12318,2525,418,918,0.4553376906318083,473,1235,0.38299595141700404,0.3845528455284553,270,388,448,1197,222,0.46411483253588515,0.49743589743589745,0.8435517970401691,0.573618207,0.5371640363128491,0.5236878773803995,0.5461038961038961,56,91,0.09912854,13,0.010526315789473684,18.83075165964737
Seth Curry,CHA,249,5884,11956,2569,511,991,0.515640767,436,1039,0.4196342637151107,0.420443587,239,534,488,1089,219,0.5225048923679061,0.5276679841897233,0.8325688073394495,0.5118226600985222,0.49536475086334486,0.5738916256157636,0.5966525223950967,10,42,0.042381433,10,0.009624639,17.889249830021907
Gordon Hayward,OKC,194,5882,12263,2874,797,1584,0.5031565656565656,260,675,0.3851851851851852,0.3851851851851852,500,932,662,693,87,0.5846925972396487,0.6059817945383615,0.8884615384615384,0.29880478087649404,0.5118785208148804,0.5254537405931828,0.5673000791765638,56,89,0.056186869,3,0.004444444,20.723398086401854
Keegan Murray,SAC,182,5881,12098,2452,487,888,0.5484234234234234,429,1149,0.3733681462140992,0.37401918047079336,191,696,278,1260,27,0.7145790554414785,0.7802690582959642,0.9790209790209791,0.5640648011782032,0.5393825712881022,0.5549828178694158,0.5729995320542817,82,79,0.088963964,7,0.006092254,16.785373375431384
Jae'Sean Tate,HOU,254,5867,12166,2285,747,1306,0.5719754977029097,159,522,0.3045977011494253,0.3057692307692308,314,736,758,453,24,0.4926372155287818,0.5525525525525525,0.949685535,0.2855579868708972,0.5320765899122808,0.5391137855579868,0.564755314,162,142,0.10872894333843798,2,0.003831418,17.07352513804127
Kawhi Leonard,LAC,172,5850,11771,4144,1176,2101,0.5597334602570204,345,840,0.4107142857142857,0.4121863799283154,757,860,1492,693,342,0.3656462585034014,0.3768624014022787,0.6695652173913044,0.28561713702822167,0.49671700715015327,0.5758245494729684,0.6236347087378641,70,79,0.037601142,4,0.004761905,27.479811062014324
Nickeil Alexander-Walker,MIN,275,5830,11853,2440,479,988,0.4848178137651822,413,1138,0.36291739894551844,0.3649247121346324,243,410,548,1134,105,0.4279749478079332,0.44468546637744033,0.9152542372881356,0.535277516,0.5290303309692671,0.5166980244590781,0.5365961199294532,36,108,0.10931174089068826,14,0.012302284710017574,19.413041850714983
Monte Morris,PHX,235,5821,11787,2324,610,1143,0.5336832895888014,294,760,0.3868421052631579,0.3894039735099338,222,482,738,768,114,0.3950819672131147,0.3990066225165563,0.8707482993197279,0.39936941671045717,0.4999740379546652,0.5522858644245927,0.574156746,12,81,0.070866142,3,0.003947368,16.738882554161915
Justin Holiday,DEN,249,5808,12033,1944,233,471,0.49469214437367304,451,1214,0.371499176,0.37180544105523494,125,352,114,1299,54,0.7553648068669528,0.7927927927927928,0.9600886917960089,0.7204747774480712,0.5525877302436126,0.5397626112759644,0.5536836093660765,22,38,0.080679406,7,0.005766063,14.26332288401254
Cedi Osman,SAS,274,5789,11731,2480,460,856,0.5373831775700935,429,1216,0.3527960526315789,0.35337726523887975,273,642,278,1143,144,0.6978260869565217,0.722972973,0.8881118881118881,0.5868725868725869,0.5513878809869376,0.5325772200772201,0.5548343777976723,32,90,0.10514018691588785,9,0.007401316,18.814061195049728
Chris Boucher,TOR,289,5784,11590,2835,735,1232,0.5965909090909091,275,834,0.32973621103117506,0.3313253012048193,540,940,530,813,12,0.6394557823129252,0.8801498127340824,0.9854545454545455,0.4036786060019361,0.5695530067895247,0.5554211035818006,0.5976793248945148,402,139,0.11282467532467533,3,0.003597122,18.897403467003944
T.J. McConnell,IND,266,5746,12044,2478,1042,1836,0.5675381263616558,72,196,0.3673469387755102,0.3769633507853403,178,636,1448,162,54,0.30518234165067176,0.3093385214007782,0.75,0.096456693,0.4990315061728396,0.5659448818897638,0.5836081017428167,28,112,0.061002179,1,0.005102041,19.01985386375378
P.J. Tucker,LAC,229,5743,11450,1050,199,393,0.5063613231552163,188,487,0.3860369609856263,0.3860369609856263,88,316,82,558,6,0.7939698492462312,0.9186046511627907,0.9893617021276596,0.553409091,0.5417803977272727,0.5465909090909091,0.5620985010706638,54,31,0.078880407,6,0.012320328542094456,8.560891399874452
Luke Kennard,MEM,245,5742,11670,2422,293,616,0.47564935064935066,551,1206,0.45688225538971805,0.4568106312292359,183,388,198,1500,153,0.6621160409556314,0.6759581881533101,0.9074410163339383,0.6619099890230515,0.5132174834801762,0.6144346871569704,0.6321899736147757,12,42,0.068181818,10,0.008291874,16.139920220926662
Marcus Morris Sr.,CLE,225,5708,11469,2639,565,1184,0.47719594594594594,401,998,0.40180360721442887,0.4058704453441296,306,452,678,1122,81,0.4,0.41467889908256883,0.9326683291770573,0.45737855178735104,0.4863862736066329,0.5346012832263978,0.5632233176168024,40,49,0.041385135135135136,5,0.00501002,19.79142345707837
Tre Jones,SAS,259,5679,11855,2186,732,1373,0.5331391114348143,125,417,0.2997601918465228,0.3024390243902439,347,530,934,327,48,0.3620218579234973,0.37376586741889983,0.872,0.2329608938547486,0.5252954545454546,0.5136871508379889,0.5536349771225216,46,106,0.077203205,2,0.004796163,16.75603217158177
Matisse Thybulle,POR,267,5671,11426,1281,266,447,0.5950782997762863,222,666,0.3333333333333333,0.33433734939759036,83,376,156,657,9,0.706766917,0.7642276422764228,0.9864864864864865,0.5983827493261455,0.576759406,0.5381850853548967,0.5507308684436801,40,26,0.058165548,4,0.006006006,10.119372708122027
Jabari Smith Jr.,HOU,179,5594,11423,2330,541,1065,0.507981221,298,885,0.3367231638418079,0.3390216154721274,354,684,398,828,66,0.6321626617375231,0.7549668874172185,0.9261744966442953,0.45384615384615384,0.5184264660493827,0.5066666666666667,0.541958042,176,103,0.096713615,3,0.003389831,17.862294086388825
Patrick Beverley,MIL,235,5587,11320,1677,292,592,0.49324324324324326,280,803,0.34869240348692404,0.35,253,192,392,717,123,0.3287671232876712,0.3516483516483517,0.8535714285714285,0.5756272401433692,0.5285689791516893,0.5103942652329749,0.5430699481865285,38,55,0.092905405,4,0.00498132,13.922859830667921
Gary Harris,ORL,219,5574,11367,1905,320,650,0.49230769230769234,351,912,0.3848684210526316,0.38529088913282106,212,398,242,978,75,0.621875,0.6461038961038961,0.9287749287749287,0.5838668373879642,0.5348694106342089,0.541933419,0.5675675675675675,24,69,0.10615384615384615,9,0.009868421,14.29914596881611
Isaiah Hartenstein,OKC,279,5536,11196,1881,749,1222,0.6129296235679215,25,79,0.31645569620253167,0.31645569620253167,308,1044,454,69,6,0.6969292389853138,0.8877551020408163,0.92,0.060722521,0.5624127209838585,0.6045349730976172,0.6316319677635998,322,84,0.068739771,0,0,13.974549145132329
Derrick Jones Jr.,LAC,274,5519,11276,1909,501,830,0.6036144578313253,202,588,0.3435374149659864,0.3447098976109215,301,736,266,600,6,0.7345309381237525,0.8846153846153846,0.9900990099009901,0.4146685472496474,0.5974307067137808,0.5669957686882934,0.5984326018808778,170,89,0.10722891566265061,4,0.006802721,13.999368686868687
Jarred Vanderbilt,LAL,245,5481,11319,1625,621,1026,0.6052631578947368,40,136,0.29411764705882354,0.2962962962962963,263,860,382,120,0,0.6924315619967794,0.8464566929133859,1,0.11703958691910499,0.6001518949181739,0.5860585197934596,0.6045386904761905,226,118,0.11500974658869395,1,0.007352941,12.31732776617954
Killian Hayes,DET,210,5478,11231,1704,505,1159,0.4357204486626402,166,599,0.27712854757929883,0.27712854757929883,196,270,740,411,87,0.26732673267326734,0.27,0.8253012048192772,0.34072810011376564,0.48227760387023333,0.42889647326507396,0.45278969957081544,10,80,0.069025022,3,0.005008347,17.927126780514676
Devonte' Graham,SAS,227,5472,11133,2371,232,562,0.4128113879003559,515,1461,0.35249828884325807,0.35428176795580113,362,158,306,1188,357,0.34051724137931033,0.35267857142857145,0.7689320388349514,0.72219476,0.5151834080717489,0.49653979238754326,0.5328351449275363,16,52,0.09252669,10,0.006844627,19.56538980093584
Torrey Craig,CHI,266,5462,10965,1712,373,677,0.550960118,283,764,0.3704188481675393,0.3718791064388962,117,432,314,825,24,0.579088472,0.7346938775510204,0.9717314487632509,0.5301873698820264,0.5539225783972125,0.5534351145038168,0.5668874172185431,158,54,0.079763663,2,0.002617801,13.61786996410052
Delon Wright,MIL,255,5451,11000,1614,408,812,0.5024630541871922,183,508,0.36023622047244097,0.3667334669338677,249,272,544,456,93,0.3333333333333333,0.35602094240837695,0.8306010928961749,0.38484848484848483,0.527898891,0.5170454545454546,0.5534979423868313,52,76,0.093596059,3,0.005905512,13.371150729335493
Robert Covington,PHI,218,5449,11111,1612,222,447,0.4966442953020134,336,887,0.3788049605411499,0.3792325056433409,160,304,140,957,51,0.6846846846846847,0.8085106382978723,0.9494047619047619,0.6649175412293853,0.543325976,0.5442278860569715,0.5652631578947368,68,52,0.116331096,8,0.009019166,12.82337911210476
Lonnie Walker IV,BKN,244,5442,11244,2737,605,1237,0.4890864995957963,406,1155,0.3515151515151515,0.3542757417102967,309,648,562,1029,189,0.5355371900826447,0.5409015025041736,0.8448275862068966,0.48285953177257523,0.5249203695926081,0.5075250836120402,0.5338287055142745,12,91,0.073565077,7,0.006060606,22.15863933
Payton Pritchard,BOS,291,5414,10846,2395,377,702,0.5370370370370371,495,1236,0.40048543689320387,0.4039247751430908,156,246,508,1239,246,0.32625994694960214,0.3494318181818182,0.8343434343434344,0.6377708978328174,0.5170908736349454,0.5776573787409701,0.5919682697074864,50,70,0.0997151,10,0.008090615,18.004670263306224
Paolo Banchero,ORL,157,5411,11053,3386,952,1958,0.48621041879468846,215,668,0.3218562874251497,0.32379518072289154,837,732,1172,432,213,0.38445378151260506,0.4008762322015334,0.6697674418604651,0.25437928408225435,0.5110262495230827,0.4853389185072353,0.538375796,78,182,0.092951992,3,0.004491018,28.841683366733466
Trey Murphy III,NOP,210,5400,11065,2540,370,648,0.5709876543209876,475,1225,0.3877551020408163,0.389025389,375,498,242,1329,96,0.672972973,0.7614678899082569,0.9326315789473684,0.6540309663641217,0.5542797963558413,0.5779498131340096,0.6114383897889053,86,49,0.075617284,5,0.004081633,17.25515258028439
Onyeka Okongwu,ATL,256,5398,11205,2235,859,1301,0.6602613374327441,35,124,0.28225806451612906,0.28688524590163933,412,1298,420,105,0,0.7555296856810244,0.9488304093567251,1,0.087017544,0.5954556570625438,0.6396491228070176,0.6720818291215404,350,125,0.096079939,0,0,14.856646394439618
Zion Williamson,NOP,166,5376,11140,4138,1565,2627,0.5957365816520747,25,77,0.3246753246753247,0.33783783783783783,933,1580,1550,66,9,0.5047923322683706,0.5590941259731068,0.88,0.028476331360946745,0.5630195298037763,0.5926405325443787,0.6336906584992343,304,315,0.1199086410354016,0,0,29.639889196675902
Talen Horton-Tucker,CHI,260,5345,11052,2532,714,1457,0.4900480439258751,223,735,0.3034013605442177,0.3062068965517241,435,432,996,525,144,0.3025210084033613,0.3098995695839311,0.7847533632286996,0.3353102189781022,0.5161158944954128,0.4783302919708029,0.5193415637860083,34,134,0.091969801,3,0.004081633,22.534986005597762
Jalen Suggs,ORL,201,5329,10941,2430,538,1075,0.5004651162790698,318,961,0.3309053069719043,0.3336831059811123,400,400,676,774,180,0.37174721189591076,0.3838771593090211,0.8113207547169812,0.4720039292730845,0.5322406574394463,0.49852652259332025,0.5371845949535192,34,106,0.098604651,6,0.006243496,21.83275317736582
Cade Cunningham,DET,159,5316,10897,3260,931,1941,0.4796496651210716,303,894,0.3389261744966443,0.3427601809954751,489,442,1420,618,291,0.23737916219119226,0.24232456140350878,0.6798679867986799,0.31534391534391537,0.5003856712716968,0.48871252204585536,0.5242513020833334,38,213,0.10973724884080371,8,0.008948546,29.37862202189311
Davion Mitchell,TOR,251,5286,10794,1848,498,971,0.5128733264675592,241,753,0.3200531208499336,0.3243606998654105,129,334,662,579,144,0.3353413654618474,0.33669354838709675,0.8008298755186722,0.43677494199535966,0.5132483050847458,0.49854988399071926,0.5124930594114381,4,73,0.075180227,3,0.003984064,17.041615162752368
Precious Achiuwa,NYK,265,5266,10399,2049,712,1348,0.5281899109792285,111,363,0.30578512396694213,0.30662983425414364,292,894,530,324,9,0.6278089887640449,0.772020725,0.972972973,0.21215663354763295,0.5573841812865498,0.5134424313267095,0.5316554229372081,266,152,0.11275964391691394,1,0.002754821,18.183322303110522
Andre Drummond,PHI,284,5259,10516,2477,1020,1850,0.5513513513513514,1,23,0.043478260869565216,0.071428571,434,1194,846,0,3,0.5852941176470589,0.766367137,0,0.012279765082754938,0.5870990075107296,0.5453817405232247,0.5606609325486646,482,199,0.10756756756756757,0,0,21.61541615416154
Jaden Ivey,DET,175,5254,10837,2811,687,1455,0.47216494845360824,289,838,0.3448687350835322,0.34945586457073763,570,486,888,699,168,0.3537117903930131,0.3721286370597244,0.8062283737024222,0.36546009594417794,0.5233649188240457,0.4886611426079372,0.5331942336874052,68,190,0.13058419243986255,8,0.009546539,25.46488023
Jalen Williams,OKC,169,5230,10994,2916,922,1602,0.5755305867665418,224,568,0.39436619718309857,0.3957597173144876,400,772,1072,546,126,0.41865509761388287,0.44013683010262256,0.8125,0.26175115207373273,0.536670166,0.5797235023041475,0.6102263202011735,90,118,0.073657928,3,0.00528169,21.878317680685992
Joe Ingles,MIN,233,5228,10708,1747,183,327,0.5596330275229358,414,997,0.4152457372116349,0.4173387096774194,139,144,222,942,300,0.39344262295081966,0.4067796610169492,0.7584541062801933,0.7530211480362538,0.5313800834597876,0.6072507552870091,0.6232040229885057,12,29,0.088685015,3,0.003009027,13.898782407023937
Doug McDermott,SAC,264,5216,11028,2548,498,876,0.5684931506849316,455,1116,0.40770609318996415,0.40843806104129265,187,814,182,1350,15,0.8172690763052208,0.8984547461368654,0.989010989,0.5602409638554217,0.5488296733668341,0.5926204819277109,0.6092477240057499,90,83,0.094748858,19,0.017025089605734768,18.31611236680659
Dwight Powell,DAL,297,5211,10362,1806,647,914,0.7078774617067833,19,66,0.2878787878787879,0.2923076923076923,455,1042,252,57,0,0.8052550231839258,0.9524680073126143,1,0.067346939,0.6250578651685393,0.6892857142857143,0.7253012048192771,200,71,0.077680525,0,0,12.434386025299029
Kevin Porter Jr.,LAC,168,5196,10781,2714,610,1250,0.488,357,1013,0.35241855873642647,0.35247524752475246,423,264,956,540,531,0.21639344262295082,0.22410865874363328,0.5042016806722689,0.447635882,0.5097742471213463,0.506186478,0.5400557991231566,42,126,0.1008,13,0.012833168805528134,24.74041370288611
Aaron Nesmith,IND,249,5190,10767,2084,404,739,0.5466847090663058,332,882,0.3764172335600907,0.3764172335600907,280,558,250,972,24,0.6905940594059405,0.7520215633423181,0.9759036144578314,0.5441085749537322,0.5531064157927205,0.5564466378778532,0.590084986,66,106,0.14343707713125844,8,0.009070295,16.29180844883393
Obi Toppin,IND,307,5176,10635,2483,677,1021,0.663075416,293,839,0.3492252681764005,0.3530120481927711,250,1072,282,858,21,0.7917282127031019,0.8715447154471545,0.9761092150170648,0.4510752688172043,0.5949136216216216,0.600268817,0.6199400299850075,124,82,0.080313418,8,0.009535161,18.272342544187204
Patty Mills,UTA,230,5150,10638,2064,251,534,0.4700374531835206,468,1242,0.37681159420289856,0.3780290791599354,158,290,212,1221,183,0.5776892430278885,0.5870445344129555,0.8696581196581197,0.6993243243243243,0.5253660835214446,0.5365990990990991,0.5559762033531639,8,34,0.063670412,20,0.01610306,17.071536270732118
Josh Green,CHA,245,5135,10424,1601,411,710,0.5788732394366197,205,532,0.38533834586466165,0.38825757575757575,164,580,242,603,12,0.7055961070559611,0.7341772151898734,0.9804878048780488,0.428341385,0.5695894822006473,0.5785024154589372,0.5956101190476191,32,85,0.11971830985915492,3,0.005639098,13.355076817440562
Shake Milton,BKN,262,5115,10457,2239,630,1268,0.4968454258675079,207,593,0.3490725126475548,0.3515358361774744,358,504,756,552,69,0.4,0.4193011647254576,0.8888888888888888,0.3186458893068243,0.5064207409410493,0.5053734551316497,0.5465002447381302,58,117,0.092271293,12,0.020236088,19.78068684121047
Jae Crowder,SAC,200,5113,10507,1691,221,439,0.5034168564920274,360,978,0.36809815950920244,0.36923076923076925,169,364,78,1029,51,0.8235294117647058,0.900990099,0.9527777777777777,0.6901905434015526,0.5263020862800566,0.5370501058574453,0.5607973421926911,38,23,0.0523918,8,0.008179959,14.199447895100068
Mitchell Robinson,NYK,193,5058,9998,1474,637,926,0.6879049676025918,0,0,0,0,200,700,574,0,0,0.5494505494505495,0.8951406649616368,0,0,0.6619576673866091,0.6879049676025918,0.6598030438675022,492,83,0.089632829,0,0,10.861936146537705
Jonathan Kuminga,GSW,232,5042,10421,2821,892,1549,0.5758553905745643,181,538,0.33643122676579923,0.34022556390977443,494,1086,698,510,33,0.6087443946188341,0.6518607442977191,0.9392265193370166,0.25778629611883086,0.5328316586538462,0.5574988021082894,0.5862427265170407,118,166,0.10716591349257586,1,0.001858736,23.34417251411946
Drew Eubanks,UTA,298,5023,10249,1844,721,1176,0.6130952380952381,18,49,0.3673469387755102,0.3673469387755102,348,1122,320,51,3,0.7780859916782247,0.8990384615384616,0.9444444444444444,0.04,0.5429939950980391,0.6106122448979592,0.6368348306841741,194,83,0.070578231,0,0,14.747736093143596
Will Barton,TOR,183,5005,10121,2133,468,1001,0.4675324675324675,321,866,0.37066974595842955,0.3723897911832947,234,456,480,729,234,0.48717948717948717,0.5241379310344828,0.7570093457943925,0.46384574183181576,0.512166917,0.5085698982324585,0.5331159056698445,66,100,0.0999001,7,0.008083141,19.86295352718967
Naji Marshall,DAL,250,4966,10218,1954,512,980,0.5224489795918368,189,607,0.3113673805601318,0.31864406779661014,363,562,462,543,24,0.548828125,0.582987552,0.9576719576719577,0.38248267170762446,0.5315254145408163,0.5012602394454947,0.5438302624232273,60,93,0.094897959,9,0.014827018121911038,17.771266051883135
Cameron Payne,NYK,261,4932,10092,2341,531,1134,0.46825396825396826,346,897,0.3857302118171683,0.3887640449438202,241,310,752,732,306,0.2919020715630885,0.29922779922779924,0.7052023121387283,0.44165435745937964,0.5015794611962433,0.516986706,0.5422273781902552,26,88,0.077601411,6,0.006688963,21.661850976271783
Kenrich Williams,OKC,250,4901,10060,1711,494,865,0.5710982658959538,209,540,0.387037037,0.38992537313432835,96,596,392,585,42,0.6032388663967612,0.6850574712643678,0.9330143540669856,0.38434163701067614,0.5351682761087267,0.5747330960854092,0.5760942760942761,118,72,0.083236994,6,0.011111111111111112,14.645889871312264
Larry Nance Jr.,ATL,217,4893,9857,1526,494,799,0.6182728410513142,121,320,0.378125,0.3829113924050633,175,738,250,351,12,0.7469635627530364,0.8891566265060241,0.9669421487603306,0.28596961572832885,0.5611506278026905,0.6036639857015192,0.6188158961881589,158,52,0.065081352,1,0.003125,12.79394540048653
Steven Adams,HOU,189,4882,9963,1361,569,972,0.5853909465020576,0,5,0,0,223,606,532,0,0,0.5325131810193322,0.7809278350515464,0,0.005117707,0.5809820143884892,0.5823950870010235,0.5685045948203843,362,82,0.08436214,0,0,12.60547174635643
Maxi Kleber,DAL,203,4829,9732,1199,163,290,0.5620689655172414,243,680,0.3573529411764706,0.35787923416789397,144,272,54,720,9,0.8343558282208589,0.9251700680272109,0.9876543209876543,0.7010309278350515,0.5512985537190083,0.5438144329896907,0.5661000944287063,32,28,0.096551724,2,0.002941176,11.15345292313412
Garrison Mathews,ATL,268,4772,10021,1735,100,184,0.5434782608695652,400,1040,0.38461538461538464,0.3853564547206166,335,138,62,1161,39,0.69,0.7666666666666667,0.9675,0.8496732026143791,0.5450162029459901,0.5718954248366013,0.6276517922457937,20,20,0.10869565217391304,14,0.013461538461538462,13.009501820442233
Cam Thomas,BKN,207,4766,9736,3076,791,1617,0.48917748917748916,291,829,0.35102533172496986,0.35144927536231885,621,662,920,537,336,0.41845764854614415,0.4254498714652956,0.6151202749140894,0.338920687,0.4910516181892667,0.5018397383483238,0.5557978916757542,26,140,0.086580087,2,0.002412545,27.69567597153804
Moritz Wagner,ORL,271,4704,9686,2673,743,1158,0.6416234887737479,208,636,0.3270440251572327,0.32755905511811023,563,1158,328,612,12,0.7792732166890982,0.8603268945022289,0.9807692307692307,0.35451505016722407,0.5601108477412159,0.5880713489409142,0.6380133715377269,140,123,0.10621761658031088,2,0.003144654,21.952559758219618
John Konchar,MEM,254,4688,9662,1164,263,453,0.5805739514348786,178,497,0.358148893,0.3588709677419355,104,368,158,513,21,0.6996197718631179,0.8363636363636363,0.9606741573033708,0.5231578947368422,0.5778503167898628,0.5578947368421052,0.5739644970414202,86,39,0.086092715,4,0.00804829,10.273360728961944
Gabe Vincent,LAL,221,4674,9322,1600,280,554,0.5054151624548736,301,911,0.33040614709110866,0.33259668508287293,137,254,306,702,201,0.45357142857142857,0.4652014652014652,0.7774086378737541,0.6218430034129693,0.5223543209876543,0.4993174061433447,0.5211726384364821,14,48,0.086642599,10,0.010976948408342482,16.97950584179276
Evan Fournier,DET,181,4656,9486,2229,358,747,0.47925033467202144,426,1146,0.3717277486910995,0.3733567046450482,235,356,360,1086,192,0.4972067039106145,0.5129682997118156,0.8497652582159625,0.6053882725832013,0.5187831654294803,0.5266772319070259,0.5500498007968128,22,63,0.084337349,6,0.005235602,20.77195599477904
Trey Lyles,SAC,248,4653,9532,1980,394,698,0.5644699140401146,274,774,0.35400516795865633,0.35584415584415585,370,516,272,819,3,0.6548223350253807,0.7818181818181819,0.9963503649635036,0.5258152173913043,0.5430276226158038,0.546875,0.5917513448894202,128,69,0.098853868,2,0.002583979,17.377110344184313
