Name,TeamAbbreviation,GamesPlayed,Minutes,Rebounds,DefRebounds,FTDefRebounds,DefFTReboundPct,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,DefFGReboundPct,OffRebounds,FTOffRebounds,OffFTReboundPct,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfOReb,SelfORebPct
Kristaps Porzingis,BOS,221,6760,1786,1381,97,0.3108974358974359,760,0.20607375271149675,524,0.17090671885192432,0.1901095647023986,405,18,0.066176471,234,0.075924724,153,0.048664122,0.062158689,0.17871986699916875,0.21703617269544925,0.2243839169909209,0.17070063694267515,0.17158931082981715,0.1134453781512605,0.065480427,0.046896552,0.0433213,0.069124424,80,0.052527905
Marcus Smart,MEM,215,6759,719,576,17,0.051987768,275,0.079548742,284,0.091968912,0.085408709,143,5,0.015923567,71,0.023240589198036007,67,0.019970193740685545,0.021528861154446178,0.081339713,0.070616397,0.097165992,0.09427748,0.083459788,0.028783658310120707,0.019746121297602257,0.021428571,0.021492770613520906,0.015075377,31,0.025984911986588432
Josh Giddey,CHI,235,6758,1689,1303,80,0.2476780185758514,583,0.17096774193548386,640,0.19783616692426584,0.1840481565086531,386,11,0.044534412955465584,240,0.065771444,135,0.044393292,0.056053812,0.12795125666412796,0.1771117166212534,0.246422893,0.19912663755458515,0.19470899470899472,0.076870748,0.067736185,0.026209677,0.045590115040477205,0.040345821325648415,110,0.083333333
Georges Niang,CLE,333,6749,938,829,87,0.24645892351274787,386,0.11091954022988505,356,0.11886477462437396,0.11459459459459459,109,5,0.016393443,55,0.018248175,49,0.015496521,0.016839378,0.1070559610705596,0.10458360232408005,0.1318051575931232,0.11769911504424779,0.12244897959183673,0.017902813299232736,0.021082221,0.009569378,0.015570934256055362,0.015294117647058824,24,0.020356234096692113
Khris Middleton,MIL,224,6741,1164,1001,35,0.12280701754385964,461,0.12643993417443775,505,0.15206263173742848,0.13865365293526624,163,5,0.015243902,85,0.025906735751295335,73,0.023130544993662863,0.024545595774429083,0.098662207,0.1222509702457956,0.17035398230088494,0.15063861758076635,0.15781487101669195,0.029810298,0.030846485,0.011538461538461539,0.020618556701030927,0.031463748,29,0.019016393
Cameron Johnson,BKN,249,6721,1006,824,31,0.098101266,432,0.12097451694203304,361,0.12911301859799715,0.12454845296057798,182,5,0.017123287671232876,82,0.024743512371756187,95,0.030409731113956465,0.02749301,0.1110204081632653,0.11858190709046455,0.14366197183098592,0.12922649374710515,0.12872841444270017,0.020758123,0.025232403718459494,0.03,0.029606716747680072,0.032520325203252036,20,0.01650165
Isaiah Stewart,DET,260,6652,1931,1299,122,0.38977635782747605,633,0.18080548414738645,544,0.19270279844137442,0.18611638203668565,632,16,0.051779935,408,0.10903260288615714,208,0.073654391,0.093816631,0.14017227877838684,0.2082018927444795,0.19405320813771518,0.19067998097955302,0.1986111111111111,0.13894736842105262,0.098574086,0.072443182,0.067721206,0.088639201,107,0.13391739674593242
Wendell Carter Jr.,ORL,241,6651,2067,1540,113,0.3553459119496855,763,0.22480848556275781,664,0.2296783120027672,0.22704852824184565,527,6,0.019292605,346,0.10069848661233993,175,0.0625,0.083547146,0.20689655172413793,0.23509015256588073,0.23433242506811988,0.2331980153360397,0.21810089020771514,0.128099174,0.093941457,0.07001321,0.052977028,0.092953523,60,0.062434963579604576
Rui Hachimura,LAL,249,6649,1151,931,84,0.3076923076923077,453,0.12753378378378377,394,0.1277975997405125,0.12765636774679728,220,16,0.04494382,123,0.034176160044456796,81,0.032348242811501594,0.033426183844011144,0.11401869158878504,0.12794033275960986,0.14614343707713126,0.13003355704697986,0.12017167381974249,0.040078201,0.039779682,0.018046709129511677,0.029984219,0.039800995,44,0.041431262
Pat Connaughton,MIL,286,6640,1172,955,34,0.10559006211180125,479,0.14059289697681243,442,0.13739508859185576,0.13903985507246377,217,13,0.035519126,75,0.024695423114916036,129,0.039067232,0.032181732,0.1299638989169675,0.138,0.16020025031289112,0.1392757660167131,0.13068181818181818,0.025304592,0.018110236,0.035714286,0.037216828,0.044578313,22,0.024363233665559248
Devin Vassell,SAS,248,6635,906,800,24,0.075,358,0.10033632286995516,418,0.1530574880995972,0.12319415780282585,106,1,0.003095975,55,0.014717687985014717,50,0.017674089784376106,0.015991471215351813,0.092975207,0.084304318,0.152207002,0.15699333967649856,0.13990461049284578,0.012738853503184714,0.019725045,0.007425743,0.016355140186915886,0.021770682,30,0.021008403
Reggie Bullock Jr.,HOU,255,6633,820,733,31,0.082010582,344,0.10392749244712991,358,0.12601196761703626,0.11412778410014632,87,0,0,38,0.012557832,49,0.016039279869067103,0.014306857424765663,0.10310965630114566,0.093579235,0.12980769230769232,0.12576255279211637,0.1267605633802817,0.016901408450704224,0.00913242,0.012364760432766615,0.013605442176870748,0.022352941,19,0.021324355
Caleb Martin,PHI,268,6607,1088,798,47,0.16095890410958905,290,0.10283687943262411,461,0.14154129567086277,0.1235807141681751,290,7,0.023890784982935155,139,0.042980829,144,0.050104384,0.046332678,0.090379009,0.10616705698672912,0.11960784313725491,0.14334763948497853,0.13700107874865156,0.053571429,0.040273037542662114,0.028667791,0.048907882241215575,0.053385416666666664,59,0.063101604
Max Strus,CLE,257,6605,839,695,33,0.11073825503355705,342,0.11140065146579804,320,0.1054713249835201,0.10845347313237222,144,2,0.007352941,62,0.020749665327978582,80,0.026143790849673203,0.023478835978835978,0.11181818181818182,0.10541516245487365,0.12478632478632479,0.10912425492893169,0.096131301,0.022851919561243144,0.018584703,0.022222222222222223,0.027607361963190184,0.021850899742930592,29,0.024308466051969825
Ja Morant,MEM,204,6602,1045,834,23,0.065527066,392,0.1112372304199773,419,0.1384666226040978,0.12381679389312977,211,6,0.014084507042253521,148,0.039205298,57,0.021276596,0.031763248,0.088937093,0.11684782608695653,0.14499252615844543,0.13826758845058967,0.13932980599647266,0.03731859,0.043342037,0.026634382566585957,0.017180394138453764,0.032857142857142856,77,0.046329723
Eric Gordon,PHI,237,6580,442,384,24,0.072948328,151,0.0448737,209,0.069022457,0.056311591,58,3,0.007462687,32,0.010430247718383311,23,0.007682031,0.009072913,0.041245791245791245,0.039318479685452164,0.064516129,0.068262411,0.071243523,0.008384146,0.013364779874213837,0.008264463,0.00887574,0.003184713,23,0.020776874
Austin Reaves,LAL,226,6531,805,655,26,0.088135593,265,0.078472017,364,0.11772315653298836,0.097232957,150,8,0.020997375,69,0.021630094043887146,73,0.027526395173453996,0.024306744265662445,0.07530648,0.068010076,0.10973724884080371,0.11323896752706078,0.13333333333333333,0.014272970561998216,0.023633677991137372,0.029370629,0.026355803345159655,0.030927835051546393,28,0.031076582
Corey Kispert,WAS,250,6487,706,583,21,0.064814815,265,0.076457011,297,0.10694994598487577,0.090020823,123,2,0.006430868,69,0.021488633,52,0.018093249826026444,0.019884963023829087,0.088235294,0.065889213,0.084648494,0.10739856801909307,0.10557184750733138,0.023928215353938187,0.021263289555972485,0.018062397,0.016963897346672467,0.022608695652173914,17,0.017726798748696558
LaMelo Ball,CHA,202,6484,1244,985,31,0.093373494,422,0.14015277316506145,532,0.17144698678698034,0.1560353287536801,259,6,0.017857142857142856,172,0.052343274,81,0.025455688,0.039115646,0.10391566265060241,0.1452991452991453,0.2222222222222222,0.16859430604982206,0.17894736842105263,0.045392954,0.061135371,0.048165138,0.022638223770134958,0.032768362,81,0.044262295
Kelly Olynyk,TOR,257,6476,1501,1169,104,0.31901840490797545,561,0.1753125,504,0.1686746987951807,0.17210730446024564,332,4,0.013114754098360656,174,0.05801934,154,0.048904414099714195,0.053350683148991544,0.16473509933774835,0.18408304498269895,0.17550274223034734,0.16457960644007155,0.18085106382978725,0.071136549,0.046303211,0.057208237986270026,0.049166666666666664,0.048064085,46,0.050828729
De'Andre Hunter,ATL,214,6450,848,720,43,0.1552346570397112,294,0.090350338,383,0.1333565459610028,0.11051256937642834,128,2,0.006666667,62,0.017578678763821944,64,0.023434639326254118,0.020134228187919462,0.092846271,0.085545723,0.095890411,0.13183730715287517,0.1377899045020464,0.017269736842105265,0.02252816,0.007012623,0.020078354554358472,0.033381712626995644,20,0.016597510373443983
Alperen Sengun,HOU,234,6449,1915,1270,111,0.3126760563380282,580,0.18910987936093904,579,0.19274300932090546,0.19090759347718664,645,17,0.0425,382,0.11085316308763785,246,0.08701804,0.10011158935118764,0.18246869409660108,0.19284149013878743,0.19310344827586207,0.19608695652173913,0.18181818181818182,0.13541666666666666,0.10597826086956522,0.058052434,0.086604096,0.089026915,127,0.12223291626564003
Mason Plumlee,PHX,276,6416,2152,1508,125,0.4032258064516129,727,0.22940990848848217,656,0.23147494707127736,0.2303848075962019,644,4,0.010282776349614395,412,0.12607099143206854,228,0.077895456,0.1033091202582728,0.19490131578947367,0.25037147102526003,0.25205930807248766,0.23642479577126382,0.21779548472775564,0.1623529411764706,0.11476557032890133,0.072695035,0.071599045,0.09375,69,0.1820580474934037
Nic Claxton,BKN,244,6409,1978,1432,128,0.39263803680981596,695,0.1986281794798514,609,0.21781115879828325,0.20714853057982527,546,1,0.00295858,329,0.10840197693574959,216,0.079062958,0.094503208,0.1419800460475825,0.23974763406940064,0.2127659574468085,0.2222222222222222,0.20336391437308868,0.10088148873653281,0.12033195020746888,0.091549296,0.075443787,0.089488636,46,0.10043668122270742
Kevon Looney,GSW,320,6394,2263,1444,99,0.2990936555891239,808,0.24033313503866746,537,0.18056489576328177,0.21227904040404041,819,23,0.08041958,490,0.16371533578349481,306,0.094473603,0.1277278562259307,0.2533632286995516,0.25055432372505543,0.19519519519519518,0.18672566371681415,0.16106442577030813,0.20727673649393605,0.17297698589458055,0.093369418,0.086620263,0.12557427258805512,79,0.1970074812967581
Naz Reid,MIN,319,6345,1499,1154,100,0.2915451895043732,618,0.18893304799755425,436,0.1595900439238653,0.17557887722805263,345,8,0.022598870056497175,225,0.072207959,112,0.037098376946008614,0.054930725,0.1741988496302383,0.19746497665110074,0.1981981981981982,0.15612648221343872,0.1694915254237288,0.084539223,0.071791153,0.035377358,0.038086802,0.034165572,60,0.051679587
Patrick Williams,CHI,228,6336,964,741,61,0.19741100323624594,295,0.097424042,385,0.13312586445366528,0.11486486486486487,223,1,0.004132231,128,0.037383177570093455,94,0.037630104,0.037487335359675786,0.079010375,0.097686375,0.13486842105263158,0.13851044504995458,0.11594202898550725,0.044059795436664044,0.040362438,0.024494142705005325,0.036286019,0.041666666666666664,30,0.036144578
Jusuf Nurkic,PHX,237,6314,2418,1798,84,0.3230769230769231,927,0.2797223898611949,787,0.28370583994232157,0.28153745072273323,620,2,0.006578947,427,0.14143756210665784,191,0.066457898,0.10487018496521297,0.25245098039215685,0.285007072,0.3180473372781065,0.29455081001472755,0.2537313432835821,0.1681205392545599,0.12845673505798394,0.11145996860282574,0.063858093,0.075928918,125,0.14351320321469574
Jamal Murray,DEN,189,6311,762,626,23,0.074193548,250,0.078988942,353,0.12892622352081812,0.10215144841605964,136,5,0.016778523489932886,86,0.027849740932642485,45,0.018457752255947497,0.023706117,0.066854991,0.071913161,0.11605723370429252,0.12713102776424745,0.1343065693430657,0.025477707006369428,0.0324412,0.023809523809523808,0.021424745581146223,0.008756567,52,0.035543404
Collin Sexton,UTA,220,6293,591,395,1,0.002849003,194,0.060719874804381846,200,0.074349442,0.066949873,196,5,0.017241379310344827,120,0.036133694670280034,71,0.026581804567577687,0.031875834445927904,0.054121565,0.056328233657858134,0.086330935,0.077329491,0.064144737,0.030694668820678513,0.045755568934376885,0.014218009478672985,0.026522593320235755,0.026771653543307086,39,0.031350482
Alex Caruso,OKC,252,6276,831,654,61,0.19934640522875818,267,0.092037229,326,0.11218169304886441,0.10211813328741175,177,4,0.01384083,80,0.024390243902439025,93,0.036342321,0.029628361020722728,0.071490846,0.10616438356164383,0.10409556313993173,0.11208487084870848,0.11246612466124661,0.026856240126382307,0.022608695652173914,0.023148148148148147,0.037096774193548385,0.034334763948497854,19,0.026610644
Malcolm Brogdon,WAS,207,6215,946,776,15,0.047619047619047616,405,0.12067938021454112,356,0.13949843260188088,0.1288083953960731,170,2,0.00754717,103,0.033150949,65,0.022329096530401923,0.027916251246261216,0.10258418167580266,0.12596762843068263,0.14437689969604864,0.13488843813387424,0.15517241379310345,0.034039334,0.038527397260273974,0.021069692,0.020851819,0.02739726,53,0.040181956
Josh Richardson,MIA,240,6176,688,530,32,0.10561056105610561,239,0.078566732,259,0.095255609,0.086443326,158,2,0.006825939,75,0.024900398,81,0.029497450837581936,0.027092740534907955,0.065420561,0.079646018,0.099025974,0.095463138,0.094527363,0.018123667,0.031029619181946404,0.021341463414634148,0.033882353,0.014492753623188406,27,0.024612579762989972
Daniel Gafford,DAL,301,6139,1785,1113,99,0.30368098159509205,570,0.16147308781869688,444,0.16985462892119357,0.165039063,672,3,0.009708738,488,0.15006150061500614,181,0.072169059,0.11614583333333334,0.14889867841409693,0.175,0.14814814814814814,0.17676266137040714,0.14666666666666667,0.18238993710691823,0.15586034912718205,0.09221902,0.07115698,0.074962519,58,0.16338028169014085
Jeff Green,HOU,284,6122,820,661,38,0.10795454545454546,336,0.10962479608482871,287,0.10144927536231885,0.10570071258907364,159,5,0.017361111111111112,92,0.031506849315068496,62,0.023325808878856283,0.027608461814270346,0.10286844708209693,0.1096551724137931,0.12086092715231789,0.09929078,0.10784313725490197,0.043438914,0.028618152085036794,0.015202702702702704,0.022988505747126436,0.02435312,29,0.036989795918367346
KJ Martin,PHI,285,6122,1173,836,70,0.2028985507246377,305,0.11209114296214627,461,0.16029207232267037,0.13685903162408433,337,3,0.00678733,198,0.066779089,136,0.047403276,0.057250599931436406,0.08747698,0.11304347826086956,0.16494845360824742,0.163544998,0.14992721979621543,0.072970961,0.067479675,0.043367347,0.047291488,0.047882136,59,0.090214067
Alec Burks,MIA,259,6087,955,840,37,0.1002710027100271,340,0.1144395826321104,463,0.16965921582997434,0.14087719298245613,115,4,0.011331445,64,0.019674146941284967,47,0.018083878414774913,0.018967874231032127,0.11299915038232795,0.098280098,0.1518324607329843,0.16067961165048544,0.19730941704035873,0.014795474325500435,0.024130589,0.018705036,0.018984094407388404,0.015384615384615385,40,0.031570639
Klay Thompson,DAL,198,6055,735,631,46,0.15488215488215487,263,0.082522749,322,0.11406305348919589,0.09733777,104,3,0.011320754716981131,52,0.018511925952296192,49,0.016097240473061762,0.017256107978814283,0.073459716,0.081264108,0.099824869,0.10469483568075118,0.14285714285714285,0.027595269,0.013590844062947067,0.018461538461538463,0.017622951,0.009933775,36,0.020881671
Christian Wood,LAL,226,6030,1826,1514,136,0.45484949832775917,767,0.25081752779594507,611,0.2213768115942029,0.23685115159848746,312,15,0.036319613,177,0.068657874,120,0.041914076143904994,0.054585554126079766,0.22787028921998248,0.26692307692307693,0.2593192868719611,0.22665369649805447,0.2059659090909091,0.092057762,0.061463415,0.026966292,0.03861881,0.052870090634441085,66,0.059566787
Taurean Prince,MIL,265,6005,777,681,36,0.12244897959183673,304,0.099119661,341,0.1254598969830758,0.111495246,96,7,0.021084337,53,0.017845117845117844,36,0.013867488,0.015989939,0.095659876,0.094041637,0.11926605504587157,0.12419594260267194,0.1291248206599713,0.020743301642178046,0.017450682852807285,0.012121212121212121,0.015592515592515593,0.008928571,34,0.037988827
De'Anthony Melton,GSW,246,5996,962,765,34,0.10658307210031348,373,0.12051696284329563,358,0.1394080996884735,0.12908352463358644,197,5,0.016233766233766232,100,0.031377470975839344,92,0.035979664,0.033426183844011144,0.1061792863359443,0.11609110947832477,0.15897435897435896,0.13835548990645002,0.14338919925512103,0.027327070879590094,0.036065573770491806,0.026476578411405296,0.031512605042016806,0.049004594,46,0.040600177
Seth Curry,CHA,249,5884,535,464,18,0.061855670103092786,217,0.069932324,229,0.090981327,0.079359431,71,0,0,32,0.010832769126607989,39,0.016311167,0.013283442469597754,0.062056738,0.06505295,0.093415008,0.089257914,0.096610169,0.011185682326621925,0.016419077,0.00128041,0.016583748,0.015463917525773196,19,0.018700787401574805
Gordon Hayward,OKC,194,5882,878,733,62,0.2152777777777778,293,0.10251924422673198,378,0.135678392,0.11888731396172927,145,5,0.01529052,82,0.025505443,58,0.022515528,0.024175444655499912,0.10214168039538715,0.097173145,0.115234375,0.12768079800498752,0.15620998719590268,0.035828025477707005,0.017378711078928313,0.022491349,0.021019442984760904,0.026745914,27,0.024500907441016333
Keegan Murray,SAC,182,5881,982,729,33,0.11870503597122302,328,0.1128310973512212,368,0.14941128704831505,0.12960893854748604,253,8,0.025078369905956112,102,0.037749815,143,0.051199427,0.044585987261146494,0.099358974,0.11468531468531469,0.13123844731977818,0.14101846670397314,0.17159763313609466,0.037671233,0.033950617283950615,0.047169811,0.0507109,0.052708638,43,0.042198233562315994
Jae'Sean Tate,HOU,254,5867,1131,758,42,0.1390728476821192,362,0.1280509373894588,354,0.12910284463894967,0.12856886335069131,373,8,0.021857923,224,0.077321367,141,0.048637461,0.062974465,0.12221144519883609,0.1332801276935355,0.1270718232044199,0.13254156769596198,0.11773940345368916,0.079163555,0.08438061,0.054054054,0.05057168,0.0416,34,0.044795784
Kawhi Leonard,LAC,172,5850,1091,895,76,0.2733812949640288,427,0.14004591669399805,392,0.15954415954415954,0.14874682164911007,196,7,0.03271028,108,0.038393175,81,0.034497444633730834,0.03662081,0.126,0.12647671994440585,0.19508196721311474,0.1580098414434117,0.16401273885350318,0.055493896,0.038851351,0.016483516483516484,0.033018868,0.038343558,61,0.046458492003046456
Nickeil Alexander-Walker,MIN,275,5830,660,544,23,0.079861111,274,0.089806621,247,0.0997174,0.094247467,116,6,0.018181818,52,0.018604651162790697,58,0.022324865280985373,0.020396810680511773,0.089320388,0.081884058,0.10764430577223089,0.10201912858660998,0.092436975,0.017636684,0.018914473684210526,0.020224719101123594,0.023547880690737835,0.018922852983988356,9,0.008325624
Monte Morris,PHX,235,5821,614,539,8,0.030188679,228,0.074558535,303,0.1214915797914996,0.09564121,75,1,0.003610108,45,0.016192875134940627,29,0.012073272273105746,0.014282956958116193,0.063291139,0.06894198,0.10387596899224806,0.11396468699839486,0.144,0.017142857142857144,0.01953125,0.008012821,0.013628620102214651,0.007800312,28,0.031284916
Justin Holiday,DEN,249,5808,572,497,32,0.10996563573883161,244,0.078230202,221,0.092740243,0.084514722,75,5,0.018587361,31,0.010526315789473684,39,0.014817629179331307,0.012551551013089475,0.075294118,0.07735697,0.086235489,0.094255438,0.088135593,0.011494252873563218,0.009769094,0.009983361,0.015570065,0.012480499,8,0.008483563
Cedi Osman,SAS,274,5789,703,590,24,0.077922078,273,0.091243316,293,0.12822757111597374,0.10725791169224938,113,1,0.003289474,56,0.019753086419753086,56,0.021613276727132383,0.020641356431994103,0.069935691,0.087646077,0.14727272727272728,0.12817551963048499,0.12839059674502712,0.026501766784452298,0.014717273,0.016990291,0.023359840954274354,0.015544041450777202,22,0.020853081
Chris Boucher,TOR,289,5784,1629,1084,89,0.3272058823529412,473,0.17788642346746897,522,0.19383587077608616,0.1859118086696562,545,8,0.026143790849673203,363,0.11713455953533398,174,0.065586129,0.093358832,0.12922465208747516,0.20153714773697695,0.22199170124481327,0.19801980198019803,0.1834625322997416,0.14774774774774774,0.1070110701107011,0.085173502,0.064187468,0.069565217,46,0.051111111111111114
T.J. McConnell,IND,266,5746,832,663,35,0.11146496815286625,301,0.1011764705882353,327,0.14010282776349614,0.11828969674138255,169,0,0,72,0.023992002665778073,97,0.041119118,0.031529850746268656,0.083870968,0.10775510204081633,0.12745098039215685,0.14252472367655614,0.13333333333333333,0.022935779816513763,0.024806201550387597,0.024813896,0.050951848,0.010471204188481676,19,0.024453024
P.J. Tucker,LAC,229,5743,971,697,69,0.2490974729241877,319,0.11715020198310687,309,0.12122400941545704,0.11911987860394538,274,2,0.007662835,130,0.048634493078937524,142,0.056082148,0.052257445,0.099137931,0.12020460358056266,0.1382636655948553,0.12258737610850287,0.11708860759493671,0.04218107,0.045375218,0.066666667,0.060948081264108354,0.044736842,23,0.051339286
Luke Kennard,MEM,245,5742,695,627,11,0.039007092,330,0.10597302504816955,286,0.11721311475409836,0.11091105509542672,68,0,0,26,0.009285714,42,0.016515926,0.012726932434961633,0.10411622276029056,0.090976883,0.14794007490636704,0.11920874544508069,0.10982658959537572,0.013771186440677966,0.007569386,0.005997001,0.016940451745379878,0.015126050420168067,16,0.017486338797814208
Marcus Morris Sr.,CLE,225,5708,865,752,70,0.23728813559322035,339,0.11709844559585492,343,0.13954434499593166,0.12740519334952363,113,6,0.025862069,54,0.017886717456111294,53,0.023566029346376166,0.020311313591495826,0.097713098,0.11521418020679468,0.153713299,0.13446267866596082,0.15641476274165203,0.025871766029246346,0.017282011,0.010501750291715286,0.024477612,0.020905923344947737,24,0.021352313167259787
Tre Jones,SAS,259,5679,729,573,16,0.054982817869415807,268,0.089006974,289,0.12318840579710146,0.10397610602949411,156,2,0.007017544,75,0.023915816,79,0.03228443,0.027583736342468208,0.092003439,0.076095311,0.113345521,0.12168141592920353,0.12825278810408922,0.027826087,0.026244952893674293,0.008,0.033424657534246574,0.028938906752411574,25,0.031055900621118012
Matisse Thybulle,POR,267,5671,551,409,29,0.094771242,170,0.058721934,210,0.091383812,0.073175428,142,4,0.013513513513513514,72,0.02440678,66,0.028362698753760206,0.026151222285389426,0.046153846153846156,0.064144737,0.06885759,0.088032221,0.10178571428571428,0.024051803885291396,0.024577573,0.024691358024691357,0.03125,0.019400352733686066,14,0.024013722126929673
Jabari Smith Jr.,HOU,179,5594,1354,1050,104,0.32601880877742945,480,0.17923823749066467,466,0.17538577342867895,0.177319588,304,7,0.021943574,174,0.055308328,123,0.049636804,0.052809388,0.16377440347071584,0.18160561184723303,0.2029598308668076,0.17991223793271574,0.16006600660066006,0.067911715,0.0472103,0.049122807,0.047115384615384615,0.06281407,27,0.027162978
Patrick Beverley,MIL,235,5587,845,661,11,0.039285714285714285,290,0.1081282624906786,360,0.1381957773512476,0.12294306790240211,184,14,0.047945205,58,0.021037359,112,0.044198895,0.032130032,0.094623656,0.10949529512403763,0.1269296740994854,0.1290994273815721,0.16374269005847952,0.013104839,0.021588946,0.032948929159802305,0.045265349,0.040849673,15,0.020107238605898123
Gary Harris,ORL,219,5574,413,302,13,0.047794118,159,0.057546145,130,0.054782975136957436,0.05626947,111,1,0.003846154,62,0.021739130434782608,48,0.019680197,0.020790021,0.048728813559322036,0.060016221,0.066552901,0.052309405,0.0625,0.024597919,0.023500810372771474,0.012477718360071301,0.018172100481026188,0.024647887,22,0.027568922
Isaiah Hartenstein,OKC,279,5536,1777,1117,96,0.3333333333333333,545,0.1904262753319357,476,0.1889638745533942,0.18974168370191413,660,20,0.069204152,423,0.15477497255762898,217,0.088319088,0.1233140655105973,0.18265993265993266,0.20916162489196197,0.16634429400386846,0.18840579710144928,0.19054878048780488,0.18322082931533268,0.14470493128536782,0.11764705882352941,0.085465433,0.096774194,49,0.11342592592592593
Derrick Jones Jr.,LAC,274,5519,861,552,48,0.1875,264,0.092339979,240,0.09704812,0.094523631,309,2,0.007575758,193,0.071086556,114,0.045346062052505964,0.058711035,0.10205908683974933,0.071799308,0.11433447098976109,0.093061674,0.1080669710806697,0.096153846,0.065420561,0.04261796,0.04784689,0.037914691943127965,58,0.095394737
Jarred Vanderbilt,LAL,245,5481,1712,1168,110,0.40145985401459855,462,0.16910688140556368,596,0.23887775551102206,0.20241056055098527,544,5,0.016835016835016835,297,0.11053219203572758,242,0.092578424,0.10167892850405584,0.12332695984703633,0.1778688524590164,0.24892703862660945,0.24528301886792453,0.2203125,0.12395929694727105,0.10912190963341858,0.080831409,0.097933071,0.073883162,30,0.079365079
Killian Hayes,DET,210,5478,619,538,14,0.046357615894039736,259,0.096677865,265,0.11437203280103582,0.10488390712570056,81,2,0.006644518,42,0.013930348258706468,37,0.015565839293226757,0.014651335,0.079107505,0.094370861,0.13814432989690723,0.10601719197707736,0.13986013986013987,0.012357414448669201,0.014398848092152628,0.015679443,0.017480409885473176,0.011142061281337047,14,0.014213197969543147
Devonte' Graham,SAS,227,5472,483,400,7,0.026022304832713755,200,0.080064051,193,0.07530238,0.077652638,83,3,0.010526315789473684,43,0.015722120658135285,37,0.014241724,0.015000937558597412,0.077936334,0.078598485,0.086629002,0.075,0.0761347,0.013736263736263736,0.013428827,0.024714828897338403,0.014888337,0.012006861063464836,25,0.021258503401360544
Torrey Craig,CHI,266,5462,1163,803,98,0.3391003460207612,348,0.13166855845629966,357,0.15295629820051415,0.1416515973477999,360,12,0.057416268,177,0.058609272,171,0.072488343,0.06469604,0.103125,0.1333907056798623,0.18042226487523993,0.15363586659376707,0.1504950495049505,0.066666667,0.056171471,0.053191489,0.074592075,0.066874028,31,0.043478260869565216
Delon Wright,MIL,255,5451,788,585,15,0.055555556,285,0.10318609703113686,285,0.12445414847161572,0.11282660332541568,203,0,0,108,0.040253448,95,0.039239983477901696,0.039772727,0.087912088,0.095392078,0.15076335877862596,0.1254335260115607,0.12142857142857143,0.033826638,0.045,0.040968342644320296,0.036585365853658534,0.048598130841121495,29,0.047001621
Robert Covington,PHI,218,5449,1120,938,92,0.32857142857142857,479,0.1761029411764706,367,0.15159025196199918,0.16455942423652986,182,5,0.019157088122605363,110,0.041368936,67,0.025670498,0.033592712,0.16933207902163688,0.1863799283154122,0.16820702402957485,0.15077605321507762,0.1539708265802269,0.043010752688172046,0.04158215,0.037701975,0.025507794,0.026369168,19,0.027027027
Lonnie Walker IV,BKN,244,5442,572,513,13,0.048327137546468404,220,0.076335878,280,0.11824324324324324,0.095238095,59,1,0.003745318,40,0.013157894736842105,18,0.008046491,0.010991093424294107,0.063978966,0.08244898,0.089147287,0.11351351351351352,0.13513513513513514,0.019924098671726755,0.012145748987854251,0.005326232,0.00812065,0.007797271,16,0.0128
Payton Pritchard,BOS,291,5414,724,537,4,0.016064257,253,0.087361878,280,0.12179208351457155,0.10259865255052936,187,5,0.022935779816513763,78,0.033591731,104,0.035948842032492226,0.034899329,0.06870229,0.08496732,0.1212624584717608,0.1252783964365256,0.10934393638170974,0.038798498,0.030592734225621414,0.031446540880503145,0.039462272,0.022146507666098807,22,0.023329799
Paolo Banchero,ORL,157,5411,1095,917,74,0.27611940298507465,445,0.17464678178963894,398,0.17214532871972318,0.1734567901234568,178,3,0.008547009,101,0.03594306,74,0.034180139,0.035175879396984924,0.15496098104793757,0.16593503072870938,0.228515625,0.1802223522527794,0.14925373134328357,0.050632911,0.027914614121510674,0.026548673,0.033519553,0.036101083032490974,52,0.041566747
Trey Murphy III,NOP,210,5400,763,605,56,0.22134387351778656,253,0.10351882160392799,296,0.11603292826342611,0.10990990990990991,158,1,0.003891051,88,0.030898876,69,0.030789825970548863,0.030850854784830024,0.079455165,0.10594795539033457,0.14168377823408623,0.11369509043927649,0.12337662337662338,0.039805825242718446,0.021110242,0.037105751,0.031566409,0.028469750889679714,35,0.036458333333333336
Onyeka Okongwu,ATL,256,5398,1550,953,47,0.17537313432835822,449,0.17810392701309005,457,0.18207171314741036,0.1800834824090638,597,4,0.018018018018018018,364,0.13041920458616982,229,0.097075032,0.11514563106796116,0.15204678362573099,0.20585457979225685,0.1720183486238532,0.18770226537216828,0.16615853658536586,0.14600840336134455,0.13101815311760062,0.10314685314685315,0.095945174,0.10032894736842106,36,0.092307692
